0 7.669046116827669
1 5.397891930685177
2 4.727500145238866
3 4.78023683059238
4 5.9282340159624045
5 5.007200092401352
6 5.363805315017634
7 5.379857645881527
8 5.389921656981677
9 5.651160463920309
10 6.084848781653386
11 5.048181016209656
12 6.044791391825494
13 6.397234702492594
14 5.666174070101257
15 6.808690594706654
16 5.668434371684524
17 4.692105691914577
18 5.850442626312092
19 6.209039832912939
20 6.487217689896185
21 6.528672491909853
22 6.53533375935098
23 6.258542859517351
24 5.228729182595494
25 5.521321033286064
26 5.155421198425345
27 5.776169215422421
28 5.676009030097407
29 3.779230341316609
30 3.6495363445818216
31 3.645007242240199
32 3.709990629626049
33 3.792528300672644
34 3.6313698010402358
35 3.716203803647212
36 3.5470577013951132
37 3.7863065971190895
38 3.7902847534708655
39 3.932866456135075
40 3.72739639140087
41 3.6430349363373526
42 3.710354740850065
43 3.802012967227554
44 4.0961598356555315
45 3.8313949256124724
46 3.497666031761939
47 3.8391724388647237
48 3.737011932309781
49 3.7690277060234174
50 3.8762367508277404
51 3.6910878029257006
52 3.689188003903062
53 3.9797921960345377
54 3.776506528673313
55 3.5245934044988068
56 3.591654097467895
57 3.71185921839067
58 4.22302377637513
59 3.7057243035992826
60 3.5026283068555344
61 3.688377791133677
62 3.6450043709361397
63 3.621141353728252
64 3.7100215612344827
65 3.663751641213533
66 3.7412247472595412
67 3.7150750015356038
68 3.616492786429743
69 3.774172424415144
70 3.6929769877541117
71 3.6450299924208567
72 3.838077492670642
73 3.6577821380709343
74 3.797131353501571
75 3.753832108900715
76 3.7679115751969126
77 3.6417134115778302
78 3.8747979470225418
79 3.7131573750017717
80 3.9512520459043157
81 3.586010198380936
82 3.6501916618926713
83 3.692896736110296
84 3.648091350595383
85 3.8224223702283457
86 3.629805528391393
87 3.594727075464882
88 3.7998690863318347
89 3.8163005168563275
90 3.6053078373276874
91 3.8433094567407564
92 3.72382129719414
93 3.5816303324395835
94 3.332270132875839
95 5.507568699420027
96 5.3845432682737515
97 5.034021471337307
98 5.141611862260129
99 5.409441846044123
